,word,POS,ranking,Finnish,English
4650,track,n,1342.0,jäljittää,track
4651,track,v,3073.0,jäljittää,track
4652,train,n,953.0,harjoittaa,train
4653,train,v,1782.0,harjoittaa,train
4654,transform,v,4143.0,muuntua,transform
4655,trap,v,1436.0,pyydystää,trap
4656,trap,n,2031.0,pyydystää,trap
4657,travel,v,1543.0,matkailla,travel
4658,travel,n,2717.0,matkailla,travel
4659,,,,matkustaa,to travel
4660,,,,reissata,go on trip
4661,treat,v,1085.0,kohdella,treat
4662,treat,n,1398.0,kohdella,treat
4663,trick,n,923.0,huijata,trick
4664,trick,v,2340.0,huijata,trick
4665,,,,oksia,trim tree
4666,trim,v,4469.0,trimmata,trim
4667,,,,kampata,trip up
4668,troll,n,3124.0,trollata,troll
4669,trouble,n,542.0,vaivata,trouble
4670,trouble,v,4351.0,vaivata,trouble
4671,trust,v,641.0,luottaa,trust
4672,trust,n,4144.0,luottaa,trust
4673,try,v,121.0,yrittää,try
4674,try,n,3273.0,yrittää,try
4675,tune,n,2955.0,virittää,tune
4676,tune,v,3125.0,virittää,tune
4677,tunnel,v,3624.0,tunneloida,tunnel
4678,tunnel,n,4848.0,tunneloida,tunnel
4679,turn,v,222.0,kääntää,turn
4680,turn,n,1121.0,kääntää,turn
4681,tweet,v,4670.0,piipittää,tweet
4682,twist,v,2131.0,vääristellä,twist
4683,twist,n,3777.0,vääristellä,twist
4684,type,n,1211.0,konekirjoittaa,type
4685,type,v,3403.0,konekirjoittaa,type
4686,underestimate,v,5053.0,aliarvioida,underestimate
4687,understand,v,277.0,ymmärtää,understand
4688,update,n,4089.0,päivittää,update
4689,update,v,4851.0,päivittää,update
4690,upset,j,747.0,pahastuttaa,upset
4691,upset,v,4352.0,pahastuttaa,upset
4692,urinate,v,4916.0,virtsata,urinate
4693,use,v,151.0,käyttää,use
4694,use,n,3541.0,käyttää,use
4695,vacuum,n,3478.0,imuroida,vacuum
4696,value,n,1999.0,arvostaa,value
4697,value,v,3589.0,arvostaa,value
4698,visit,v,927.0,vierailla,visit
4699,visit,n,2414.0,vierailla,visit
4700,vomit,v,3405.0,oksentaa,vomit
4701,vomit,n,4249.0,oksentaa,vomit
4702,vote,v,1081.0,äänestää,vote
4703,vote,n,1871.0,äänestää,vote
4704,,,,venata,wait (slang)
4705,,,,odotella,wait about
4706,,,,odottaa,wait for
4707,walk,v,300.0,kävellä,walk
4708,walk,n,1920.0,kävellä,walk
4709,wander,v,2660.0,kuljeskella,wander
4710,want,v,40.0,haluta,want
4711,warm,j,1051.0,lämmitä,warm
4712,warm,v,2237.0,lämmitä,warm
4713,warn,v,1201.0,varoittaa,warn
4714,wash,v,1014.0,pestä,wash
4715,,,,tiskata,wash dishes
4716,waste,v,1047.0,hassata,waste
4717,waste,n,1572.0,hassata,waste
4718,watch,v,204.0,katsella,watch
4719,watch,n,1730.0,katsella,watch
4720,wave,v,2366.0,heiluttaa,wave
4721,wave,n,2460.0,heiluttaa,wave
4722,wax,n,3821.0,vahata,wax
4723,wax,v,4675.0,vahata,wax
4724,weigh,v,2818.0,punnita,weigh
4725,weight,n,1090.0,puntaroida,weight
4726,,,,kastella,wet someone/something else
4727,,,,kastua,get wet
4728,whack,v,2393.0,mätkiä,whack
4729,wheel,n,1131.0,teilata,wheel
4730,whine,v,4676.0,valittaa,whine
4731,whip,v,1985.0,piiskata,whip
4732,whip,v,1985.0,ruoskia,whip
4733,whisper,v,3127.0,kuiskata,whisper
4734,whistle,n,3150.0,viheltää,whistle
4735,whistle,v,4855.0,viheltää,whistle
4736,,,,vislailla,whistle loud
4737,white,j,551.0,vaaleta,white
4738,whore,n,1439.0,huorata,whore
4739,win,v,299.0,voittaa,win
4740,,,,kelata,wind in/ wonder
4741,wrap,v,1390.0,kietaista,wrap
4742,wipe,v,1682.0,pyyhkiä,wipe
4743,wipe,n,4603.0,pyyhkiä,wipe
4744,wise,j,2000.0,viisastua,wise
4745,wish,v,410.0,toivottaa,wish
4746,wish,n,1538.0,toivottaa,wish
4747,wonder,v,447.0,ihmetellä,wonder
4748,wonder,n,3544.0,ihmetellä,wonder
4749,woo,u,3241.0,kosiskella,woo
4750,,,,toimia,work/function
4751,work,v,118.0,työskennellä,work
4752,work,n,390.0,työskennellä,work
4753,worry,v,280.0,murehtia,worry
4754,worry,n,5060.0,murehtia,worry
4755,worship,v,3024.0,jumaloida,worship
4756,wound,n,3877.0,haavoittaa,wound
4757,wrap,v,1390.0,kääriä,wrap
4758,wrestle,v,2301.0,painia,wrestle
4759,write,v,312.0,kirjoittaa,write
4760,yell,v,920.0,hihkua,yell
4761,,,,huudella,yell wildly happy
4762,,,,kellastua,to yellow
4763,zip,v,3628.0,vilahtaa,zip
4764,zone,n,1850.0,kaavoittaa,zone
4765,zoom,v,3955.0,zoomata,zoom
